,,0
773,Sex,male
773,SibSp,0.0
773,Parch,0.0
773,Ticket,2674
773,Fare,7.225
773,Embarked,C
774,Unnamed: 0,335
774,PassengerId,775
774,Survived,1
774,Pclass,2
774,Name,"Hocking, Mrs. Elizabeth (Eliza Needs)"
774,Sex,female
774,Age,54.0
774,SibSp,1.0
774,Parch,3.0
774,Ticket,29105
774,Fare,23.0
774,Embarked,S
775,Unnamed: 0,336
775,PassengerId,776
775,Survived,0
775,Pclass,3
775,Name,"Myhrman, Mr. Pehr Fabian Oliver Malkolm"
775,Sex,male
775,Age,18.0
775,SibSp,0.0
775,Parch,0.0
775,Ticket,347078
775,Fare,7.75
775,Embarked,S
776,Unnamed: 0,337
776,PassengerId,777
776,Survived,0
776,Pclass,3
776,Name,"Tobin, Mr. Roger"
776,Sex,male
776,SibSp,0.0
776,Parch,0.0
776,Ticket,383121
776,Fare,7.75
776,Cabin,F38
776,Embarked,Q
777,Unnamed: 0,338
777,PassengerId,778
777,Survived,1
777,Pclass,3
777,Name,"Emanuel, Miss. Virginia Ethel"
777,Sex,female
777,Age,5.0
777,SibSp,0.0
777,Parch,0.0
777,Ticket,364516
777,Fare,12.475
777,Embarked,S
778,Unnamed: 0,339
778,PassengerId,779
778,Survived,0
778,Pclass,3
778,Name,"Kilgannon, Mr. Thomas J"
778,Sex,male
778,SibSp,0.0
778,Parch,0.0
778,Ticket,36865
778,Fare,7.7375
778,Embarked,Q
779,Unnamed: 0,340
779,PassengerId,780
779,Survived,1
779,Pclass,1
779,Name,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)"
779,Sex,female
779,Age,43.0
779,SibSp,0.0
779,Parch,1.0
779,Ticket,24160
779,Fare,211.3375
779,Cabin,B3
779,Embarked,S
780,Unnamed: 0,341
780,PassengerId,781
780,Survived,1
780,Pclass,3
780,Name,"Ayoub, Miss. Banoura"
780,Sex,female
780,Age,13.0
780,SibSp,0.0
780,Parch,0.0
780,Ticket,2687
780,Fare,7.2292
780,Embarked,C
781,Unnamed: 0,342
781,PassengerId,782
781,Survived,1
781,Pclass,1
781,Name,"Dick, Mrs. Albert Adrian (Vera Gillespie)"
781,Sex,female
781,Age,17.0
781,SibSp,1.0
781,Parch,0.0
781,Ticket,17474
781,Fare,57.0
781,Cabin,B20
781,Embarked,S
782,Unnamed: 0,343
782,PassengerId,783
782,Survived,0
782,Pclass,1
782,Name,"Long, Mr. Milton Clyde"
782,Sex,male
782,Age,29.0
782,SibSp,0.0
782,Parch,0.0
782,Ticket,113501
782,Fare,30.0
782,Cabin,D6
782,Embarked,S
783,Unnamed: 0,344
783,PassengerId,784
783,Survived,0
783,Pclass,3
783,Name,"Johnston, Mr. Andrew G"
783,Sex,male
783,SibSp,1.0
783,Parch,2.0
783,Ticket,W./C. 6607
783,Fare,23.45
783,Embarked,S
784,Unnamed: 0,345
784,PassengerId,785
784,Survived,0
784,Pclass,3
784,Name,"Ali, Mr. William"
784,Sex,male
784,Age,25.0
784,SibSp,0.0
784,Parch,0.0
784,Ticket,SOTON/O.Q. 3101312
784,Fare,7.05
784,Embarked,S
785,Unnamed: 0,346
785,PassengerId,786
785,Survived,0
785,Pclass,3
785,Name,"Harmer, Mr. Abraham (David Lishin)"
785,Sex,male
785,Age,25.0
785,SibSp,0.0
785,Parch,0.0
785,Ticket,374887
785,Fare,7.25
785,Embarked,S
786,Unnamed: 0,347
786,PassengerId,787
786,Survived,1
786,Pclass,3
786,Name,"Sjoblom, Miss. Anna Sofia"
786,Sex,female
786,Age,18.0
786,SibSp,0.0
786,Parch,0.0
786,Ticket,3101265
786,Fare,7.4958
786,Embarked,S
787,Unnamed: 0,348
787,PassengerId,788
787,Survived,0
787,Pclass,3
787,Name,"Rice, Master. George Hugh"
787,Sex,male
787,Age,8.0
787,SibSp,4.0
787,Parch,1.0
787,Ticket,382652
787,Fare,29.125
787,Embarked,Q
788,Unnamed: 0,349
788,PassengerId,789
788,Survived,1
788,Pclass,3
788,Name,"Dean, Master. Bertram Vere"
788,Sex,male
788,Age,1.0
788,SibSp,1.0
788,Parch,2.0
788,Ticket,C.A. 2315
788,Fare,20.575
788,Embarked,S
789,Unnamed: 0,350
789,PassengerId,790
789,Survived,0
789,Pclass,1
789,Name,"Guggenheim, Mr. Benjamin"
789,Sex,male
789,Age,46.0
789,SibSp,0.0
789,Parch,0.0
789,Ticket,PC 17593
789,Fare,79.2
789,Cabin,B82 B84
789,Embarked,C
790,Unnamed: 0,351
790,PassengerId,791
790,Survived,0
790,Pclass,3
790,Name,"Keane, Mr. Andrew ""Andy"""
790,Sex,male
790,SibSp,0.0
790,Parch,0.0
790,Ticket,12460
790,Fare,7.75
790,Embarked,Q
791,Unnamed: 0,352
791,PassengerId,792
791,Survived,0
791,Pclass,2
791,Name,"Gaskell, Mr. Alfred"
791,Sex,male
791,Age,16.0
791,SibSp,0.0
791,Parch,0.0
791,Ticket,239865
791,Fare,26.0
791,Embarked,S
792,Unnamed: 0,353
792,PassengerId,793
792,Survived,0
792,Pclass,3
792,Name,"Sage, Miss. Stella Anna"
792,Sex,female
792,SibSp,8.0
792,Parch,2.0
792,Ticket,CA. 2343
792,Fare,69.55
792,Embarked,S
793,Unnamed: 0,354
793,PassengerId,794
793,Survived,0
793,Pclass,1
793,Name,"Hoyt, Mr. William Fisher"
793,Sex,male
793,SibSp,0.0
793,Parch,0.0
793,Ticket,PC 17600
793,Fare,30.6958
793,Embarked,C
794,Unnamed: 0,355
794,PassengerId,795
794,Survived,0
794,Pclass,3
794,Name,"Dantcheff, Mr. Ristiu"
794,Sex,male
794,Age,25.0
794,SibSp,0.0
794,Parch,0.0
794,Ticket,349203
794,Fare,7.8958
794,Embarked,S
795,Unnamed: 0,356
795,PassengerId,796
795,Survived,0
795,Pclass,2
795,Name,"Otter, Mr. Richard"
795,Sex,male
795,Age,39.0
795,SibSp,0.0
795,Parch,0.0
795,Ticket,28213
795,Fare,13.0
795,Embarked,S
796,Unnamed: 0,357
796,PassengerId,797
796,Survived,1
796,Pclass,1
796,Name,"Leader, Dr. Alice (Farnham)"
796,Sex,female
796,Age,49.0
796,SibSp,0.0
796,Parch,0.0
796,Ticket,17465
796,Fare,25.9292
796,Cabin,D17
796,Embarked,S
797,Unnamed: 0,358
797,PassengerId,798
797,Survived,1
797,Pclass,3
797,Name,"Osman, Mrs. Mara"
797,Sex,female
797,Age,31.0
797,SibSp,0.0
797,Parch,0.0
797,Ticket,349244
797,Fare,8.6833
797,Embarked,S
798,Unnamed: 0,359
798,PassengerId,799
798,Survived,0
798,Pclass,3
798,Name,"Ibrahim Shawah, Mr. Yousseff"
798,Sex,male
798,Age,30.0
798,SibSp,0.0
798,Parch,0.0
798,Ticket,2685
798,Fare,7.2292
798,Embarked,C
799,Unnamed: 0,360
799,PassengerId,800
799,Survived,0
799,Pclass,3
799,Name,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)"
799,Sex,female
799,Age,30.0
799,SibSp,1.0
799,Parch,1.0
799,Ticket,345773
799,Fare,24.15
799,Embarked,S
800,Unnamed: 0,361
800,PassengerId,801
800,Survived,0
800,Pclass,2
800,Name,"Ponesell, Mr. Martin"
800,Sex,male
800,Age,34.0
800,SibSp,0.0
800,Parch,0.0
800,Ticket,250647
800,Fare,13.0
800,Embarked,S
801,Unnamed: 0,362
801,PassengerId,802
801,Survived,1
801,Pclass,2
801,Name,"Collyer, Mrs. Harvey (Charlotte Annie Tate)"
801,Sex,female
801,Age,31.0
801,SibSp,1.0
801,Parch,1.0
801,Ticket,C.A. 31921
801,Fare,26.25
801,Embarked,S
802,Unnamed: 0,363
802,PassengerId,803
802,Survived,1
802,Pclass,1
802,Name,"Carter, Master. William Thornton II"
802,Sex,male
802,Age,11.0
802,SibSp,1.0
802,Parch,2.0
802,Ticket,113760
802,Fare,120.0
802,Cabin,B96 B98
802,Embarked,S
803,Unnamed: 0,364
803,PassengerId,804
803,Survived,1
803,Pclass,3
803,Name,"Thomas, Master. Assad Alexander"
803,Sex,male
803,Age,0.42
803,SibSp,0.0
803,Parch,1.0
803,Ticket,2625
803,Fare,8.5167
803,Embarked,C
804,Unnamed: 0,365
804,PassengerId,805
804,Survived,1
804,Pclass,3
804,Name,"Hedman, Mr. Oskar Arvid"
804,Sex,male
804,Age,27.0
804,SibSp,0.0
804,Parch,0.0
804,Ticket,347089
804,Fare,6.975
804,Embarked,S
805,Unnamed: 0,366
805,PassengerId,806
805,Survived,0
805,Pclass,3
805,Name,"Johansson, Mr. Karl Johan"
805,Sex,male
805,Age,31.0
805,SibSp,0.0
805,Parch,0.0
805,Ticket,347063
805,Fare,7.775
805,Embarked,S
806,Unnamed: 0,367
806,PassengerId,807
806,Survived,0
806,Pclass,1
806,Name,"Andrews, Mr. Thomas Jr"
806,Sex,male
806,Age,39.0
806,SibSp,0.0
806,Parch,0.0
806,Ticket,112050
806,Fare,0.0
806,Cabin,A36
806,Embarked,S
807,Unnamed: 0,368
807,PassengerId,808
807,Survived,0
807,Pclass,3
807,Name,"Pettersson, Miss. Ellen Natalia"
807,Sex,female
807,Age,18.0
807,SibSp,0.0
807,Parch,0.0
807,Ticket,347087
807,Fare,7.775
807,Embarked,S
808,Unnamed: 0,369
808,PassengerId,809
808,Survived,0
808,Pclass,2
808,Name,"Meyer, Mr. August"
808,Sex,male
808,Age,39.0
808,SibSp,0.0
808,Parch,0.0
808,Ticket,248723
808,Fare,13.0
808,Embarked,S
809,Unnamed: 0,370
809,PassengerId,810
809,Survived,1
809,Pclass,1
809,Name,"Chambers, Mrs. Norman Campbell (Bertha Griggs)"
809,Sex,female
809,Age,33.0
809,SibSp,1.0
809,Parch,0.0
809,Ticket,113806
809,Fare,53.1
809,Cabin,E8
809,Embarked,S
810,Unnamed: 0,371
810,PassengerId,811
810,Survived,0
810,Pclass,3
810,Name,"Alexander, Mr. William"
810,Sex,male
810,Age,26.0
810,SibSp,0.0
810,Parch,0.0
810,Ticket,3474
810,Fare,7.8875
810,Embarked,S
811,Unnamed: 0,372
811,PassengerId,812
811,Survived,0
811,Pclass,3
811,Name,"Lester, Mr. James"
811,Sex,male
811,Age,39.0
811,SibSp,0.0
811,Parch,0.0
811,Ticket,A/4 48871
811,Fare,24.15
811,Embarked,S
812,Unnamed: 0,373
812,PassengerId,813
812,Survived,0
812,Pclass,2
812,Name,"Slemen, Mr. Richard James"
812,Sex,male
812,Age,35.0
812,SibSp,0.0
812,Parch,0.0
812,Ticket,28206
812,Fare,10.5
812,Embarked,S
813,Unnamed: 0,374
813,PassengerId,814
813,Survived,0
813,Pclass,3
813,Name,"Andersson, Miss. Ebba Iris Alfrida"
813,Sex,female
813,Age,6.0
813,SibSp,4.0
813,Parch,2.0
813,Ticket,347082
813,Fare,31.275
813,Embarked,S
814,Unnamed: 0,375
814,PassengerId,815
814,Survived,0
814,Pclass,3
814,Name,"Tomlin, Mr. Ernest Portage"
814,Sex,male
814,Age,30.5
814,SibSp,0.0
814,Parch,0.0
814,Ticket,364499
814,Fare,8.05
814,Embarked,S
815,Unnamed: 0,376
815,PassengerId,816
815,Survived,0
815,Pclass,1
815,Name,"Fry, Mr. Richard"
815,Sex,male
815,SibSp,0.0
815,Parch,0.0
815,Ticket,112058
815,Fare,0.0
815,Cabin,B102
815,Embarked,S
816,Unnamed: 0,377
816,PassengerId,817
816,Survived,0
816,Pclass,3
816,Name,"Heininen, Miss. Wendla Maria"
816,Sex,female
816,Age,23.0
816,SibSp,0.0
816,Parch,0.0
816,Ticket,STON/O2. 3101290
816,Fare,7.925
816,Embarked,S
817,Unnamed: 0,378
817,PassengerId,818
817,Survived,0
817,Pclass,2
817,Name,"Mallet, Mr. Albert"
817,Sex,male
817,Age,31.0
817,SibSp,1.0
817,Parch,1.0
817,Ticket,S.C./PARIS 2079
817,Fare,37.0042
817,Embarked,C
818,Unnamed: 0,379
818,PassengerId,819
818,Survived,0
818,Pclass,3
818,Name,"Holm, Mr. John Fredrik Alexander"
818,Sex,male
818,Age,43.0
818,SibSp,0.0
818,Parch,0.0
818,Ticket,C 7075
818,Fare,6.45
818,Embarked,S
819,Unnamed: 0,380
819,PassengerId,820
819,Survived,0
819,Pclass,3
819,Name,"Skoog, Master. Karl Thorsten"
819,Sex,male
819,Age,10.0
819,SibSp,3.0
819,Parch,2.0
819,Ticket,347088
819,Fare,27.9
819,Embarked,S
820,Unnamed: 0,381
820,PassengerId,821
820,Survived,1
820,Pclass,1
820,Name,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)"
820,Sex,female
820,Age,52.0
820,SibSp,1.0
820,Parch,1.0
820,Ticket,12749
820,Fare,93.5
820,Cabin,B69
820,Embarked,S
821,Unnamed: 0,382
821,PassengerId,822
821,Survived,1
821,Pclass,3
821,Name,"Lulic, Mr. Nikola"
821,Sex,male
821,Age,27.0
821,SibSp,0.0
821,Parch,0.0
821,Ticket,315098
821,Fare,8.6625
821,Embarked,S
822,Unnamed: 0,383
822,PassengerId,823
822,Survived,0
822,Pclass,1
822,Name,"Reuchlin, Jonkheer. John George"
822,Sex,male
822,Age,38.0
822,SibSp,0.0
822,Parch,0.0
822,Ticket,19972
822,Fare,0.0
822,Embarked,S
823,Unnamed: 0,384
823,PassengerId,824
823,Survived,1
823,Pclass,3
823,Name,"Moor, Mrs. (Beila)"
823,Sex,female
823,Age,27.0
823,SibSp,0.0
823,Parch,1.0
823,Ticket,392096
823,Fare,12.475
823,Cabin,E121
823,Embarked,S
824,Unnamed: 0,385
824,PassengerId,825
824,Survived,0
824,Pclass,3
824,Name,"Panula, Master. Urho Abraham"
824,Sex,male
824,Age,2.0
824,SibSp,4.0
824,Parch,1.0
824,Ticket,3101295
824,Fare,39.6875
824,Embarked,S
825,Unnamed: 0,386
825,PassengerId,826
825,Survived,0
825,Pclass,3
825,Name,"Flynn, Mr. John"
825,Sex,male
825,SibSp,0.0
825,Parch,0.0
825,Ticket,368323
825,Fare,6.95
825,Embarked,Q
826,Unnamed: 0,387
826,PassengerId,827
826,Survived,0
826,Pclass,3
826,Name,"Lam, Mr. Len"
826,Sex,male
826,SibSp,0.0
826,Parch,0.0
826,Ticket,1601
826,Fare,56.4958
826,Embarked,S
827,Unnamed: 0,388
827,PassengerId,828
827,Survived,1
827,Pclass,2
827,Name,"Mallet, Master. Andre"
827,Sex,male
827,Age,1.0
827,SibSp,0.0
827,Parch,2.0
827,Ticket,S.C./PARIS 2079
827,Fare,37.0042
827,Embarked,C
828,Unnamed: 0,389
828,PassengerId,829
828,Survived,1
828,Pclass,3
828,Name,"McCormack, Mr. Thomas Joseph"
828,Sex,male
828,SibSp,0.0
828,Parch,0.0
828,Ticket,367228
828,Fare,7.75
828,Embarked,Q
829,Unnamed: 0,390
829,PassengerId,830
829,Survived,1
829,Pclass,1
829,Name,"Stone, Mrs. George Nelson (Martha Evelyn)"
829,Sex,female
829,Age,62.0
829,SibSp,0.0
829,Parch,0.0
829,Ticket,113572
829,Fare,80.0
829,Cabin,B28
830,Unnamed: 0,391
830,PassengerId,831
830,Survived,1
830,Pclass,3
830,Name,"Yasbeck, Mrs. Antoni (Selini Alexander)"
830,Sex,female
830,Age,15.0
830,SibSp,1.0
830,Parch,0.0
830,Ticket,2659
830,Fare,14.4542
830,Embarked,C
831,Unnamed: 0,392
831,PassengerId,832
831,Survived,1
831,Pclass,2
831,Name,"Richards, Master. George Sibley"
831,Sex,male
831,Age,0.83
831,SibSp,1.0
831,Parch,1.0
831,Ticket,29106
831,Fare,18.75
831,Embarked,S
832,Unnamed: 0,393
832,PassengerId,833
832,Survived,0
832,Pclass,3
832,Name,"Saad, Mr. Amin"
832,Sex,male
832,SibSp,0.0
832,Parch,0.0
832,Ticket,2671
832,Fare,7.2292
832,Embarked,C
833,Unnamed: 0,394
833,PassengerId,834
833,Survived,0
833,Pclass,3
833,Name,"Augustsson, Mr. Albert"
833,Sex,male
833,Age,23.0
833,SibSp,0.0
833,Parch,0.0
833,Ticket,347468
833,Fare,7.8542
833,Embarked,S
834,Unnamed: 0,395
834,PassengerId,835
834,Survived,0
834,Pclass,3
834,Name,"Allum, Mr. Owen George"
834,Sex,male
834,Age,18.0
834,SibSp,0.0
834,Parch,0.0
834,Ticket,2223
834,Fare,8.3
834,Embarked,S
835,Unnamed: 0,396
835,PassengerId,836
835,Survived,1
835,Pclass,1
835,Name,"Compton, Miss. Sara Rebecca"
835,Sex,female
835,Age,39.0
835,SibSp,1.0
835,Parch,1.0
835,Ticket,PC 17756
835,Fare,83.1583
835,Cabin,E49
835,Embarked,C
836,Unnamed: 0,397
836,PassengerId,837
836,Survived,0
836,Pclass,3
836,Name,"Pasic, Mr. Jakob"
836,Sex,male
836,Age,21.0
836,SibSp,0.0
836,Parch,0.0
836,Ticket,315097
836,Fare,8.6625
836,Embarked,S
837,Unnamed: 0,398
837,PassengerId,838
837,Survived,0
837,Pclass,3
837,Name,"Sirota, Mr. Maurice"
837,Sex,male
837,SibSp,0.0
837,Parch,0.0
837,Ticket,392092
837,Fare,8.05
837,Embarked,S
838,Unnamed: 0,399
838,PassengerId,839
838,Survived,1
838,Pclass,3
838,Name,"Chip, Mr. Chang"
838,Sex,male
838,Age,32.0
838,SibSp,0.0
838,Parch,0.0
838,Ticket,1601
838,Fare,56.4958
838,Embarked,S
839,Unnamed: 0,400
839,PassengerId,840
839,Survived,1
839,Pclass,1
839,Name,"Marechal, Mr. Pierre"
839,Sex,male
839,SibSp,0.0
839,Parch,0.0
839,Ticket,11774
839,Fare,29.7
839,Cabin,C47
839,Embarked,C
840,Unnamed: 0,401
840,PassengerId,841
840,Survived,0
840,Pclass,3
840,Name,"Alhomaki, Mr. Ilmari Rudolf"
840,Sex,male
840,Age,20.0
840,SibSp,0.0
840,Parch,0.0
840,Ticket,SOTON/O2 3101287
840,Fare,7.925
840,Embarked,S
841,Unnamed: 0,402
841,PassengerId,842
841,Survived,0
841,Pclass,2
841,Name,"Mudd, Mr. Thomas Charles"
841,Sex,male
841,Age,16.0
841,SibSp,0.0
841,Parch,0.0
841,Ticket,S.O./P.P. 3
841,Fare,10.5
841,Embarked,S
842,Unnamed: 0,403
842,PassengerId,843
842,Survived,1
842,Pclass,1
842,Name,"Serepeca, Miss. Augusta"
842,Sex,female
842,Age,30.0
842,SibSp,0.0
842,Parch,0.0
842,Ticket,113798
842,Fare,31.0
842,Embarked,C
843,Unnamed: 0,404
843,PassengerId,844
843,Survived,0
843,Pclass,3
843,Name,"Lemberopolous, Mr. Peter L"
843,Sex,male
843,Age,34.5
843,SibSp,0.0
843,Parch,0.0
843,Ticket,2683
843,Fare,6.4375
843,Embarked,C
844,Unnamed: 0,405
844,PassengerId,845
844,Survived,0
844,Pclass,3
844,Name,"Culumovic, Mr. Jeso"
844,Sex,male
844,Age,17.0
844,SibSp,0.0
844,Parch,0.0
844,Ticket,315090
844,Fare,8.6625
844,Embarked,S
845,Unnamed: 0,406
845,PassengerId,846
845,Survived,0
845,Pclass,3
845,Name,"Abbing, Mr. Anthony"
845,Sex,male
845,Age,42.0
845,SibSp,0.0
845,Parch,0.0
845,Ticket,C.A. 5547
845,Fare,7.55
845,Embarked,S
846,Unnamed: 0,407
846,PassengerId,847
846,Survived,0
846,Pclass,3
846,Name,"Sage, Mr. Douglas Bullen"
846,Sex,male
846,SibSp,8.0
846,Parch,2.0
846,Ticket,CA. 2343
846,Fare,69.55
846,Embarked,S
847,Unnamed: 0,408
847,PassengerId,848
847,Survived,0
847,Pclass,3
847,Name,"Markoff, Mr. Marin"
847,Sex,male
847,Age,35.0
847,SibSp,0.0
847,Parch,0.0
847,Ticket,349213
847,Fare,7.8958
847,Embarked,C
848,Unnamed: 0,409
848,PassengerId,849
848,Survived,0
848,Pclass,2
848,Name,"Harper, Rev. John"
848,Sex,male
848,Age,28.0
848,SibSp,0.0
848,Parch,1.0
848,Ticket,248727
848,Fare,33.0
848,Embarked,S
849,Unnamed: 0,410
849,PassengerId,850
849,Survived,1
849,Pclass,1
849,Name,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)"
849,Sex,female
849,SibSp,1.0
849,Parch,0.0
849,Ticket,17453
849,Fare,89.1042
849,Cabin,C92
849,Embarked,C
850,Unnamed: 0,411
850,PassengerId,851
850,Survived,0
850,Pclass,3
850,Name,"Andersson, Master. Sigvard Harald Elias"
850,Sex,male
850,Age,4.0
850,SibSp,4.0
850,Parch,2.0
850,Ticket,347082
850,Fare,31.275
850,Embarked,S
851,Unnamed: 0,412
851,PassengerId,852
851,Survived,0
851,Pclass,3
851,Name,"Svensson, Mr. Johan"
851,Sex,male
851,Age,74.0
851,SibSp,0.0
851,Parch,0.0
851,Ticket,347060
851,Fare,7.775
851,Embarked,S
852,Unnamed: 0,413
852,PassengerId,853
852,Survived,0
852,Pclass,3
852,Name,"Boulos, Miss. Nourelain"
852,Sex,female
852,Age,9.0
852,SibSp,1.0
852,Parch,1.0
852,Ticket,2678
852,Fare,15.2458
852,Embarked,C
853,Unnamed: 0,414
853,PassengerId,854
853,Survived,1
853,Pclass,1
853,Name,"Lines, Miss. Mary Conover"
853,Sex,female
853,Age,16.0
853,SibSp,0.0
853,Parch,1.0
853,Ticket,PC 17592
853,Fare,39.4
853,Cabin,D28
853,Embarked,S
854,Unnamed: 0,415
854,PassengerId,855
854,Survived,0
854,Pclass,2
854,Name,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)"
854,Sex,female
854,Age,44.0
854,SibSp,1.0
854,Parch,0.0
854,Ticket,244252
854,Fare,26.0
854,Embarked,S
855,Unnamed: 0,416
855,PassengerId,856
855,Survived,1
855,Pclass,3
855,Name,"Aks, Mrs. Sam (Leah Rosen)"
855,Sex,female
855,Age,18.0
855,SibSp,0.0
855,Parch,1.0
855,Ticket,392091
855,Fare,9.35
855,Embarked,S
856,Unnamed: 0,417
856,PassengerId,857
856,Survived,1
856,Pclass,1
856,Name,"Wick, Mrs. George Dennick (Mary Hitchcock)"
856,Sex,female
856,Age,45.0
856,SibSp,1.0
856,Parch,1.0
856,Ticket,36928
856,Fare,164.8667
856,Embarked,S
857,Unnamed: 0,418
857,PassengerId,858
857,Survived,1
857,Pclass,1
857,Name,"Daly, Mr. Peter Denis "
857,Sex,male
857,Age,51.0
857,SibSp,0.0
857,Parch,0.0
857,Ticket,113055
857,Fare,26.55
857,Cabin,E17
857,Embarked,S
858,Unnamed: 0,419
858,PassengerId,859
858,Survived,1
858,Pclass,3
858,Name,"Baclini, Mrs. Solomon (Latifa Qurban)"
858,Sex,female
858,Age,24.0
858,SibSp,0.0
858,Parch,3.0
858,Ticket,2666
858,Fare,19.2583
858,Embarked,C
859,Unnamed: 0,420
859,PassengerId,860
859,Survived,0
859,Pclass,3
859,Name,"Razi, Mr. Raihed"
859,Sex,male
859,SibSp,0.0
859,Parch,0.0
859,Ticket,2629
859,Fare,7.2292
859,Embarked,C
860,Unnamed: 0,421
860,PassengerId,861
860,Survived,0
860,Pclass,3
860,Name,"Hansen, Mr. Claus Peter"
860,Sex,male
860,Age,41.0
860,SibSp,2.0
860,Parch,0.0
860,Ticket,350026
860,Fare,14.1083
860,Embarked,S
861,Unnamed: 0,422
861,PassengerId,862
861,Survived,0
861,Pclass,2
861,Name,"Giles, Mr. Frederick Edward"
861,Sex,male
861,Age,21.0
861,SibSp,1.0
861,Parch,0.0
861,Ticket,28134
861,Fare,11.5
861,Embarked,S
862,Unnamed: 0,423
862,PassengerId,863
862,Survived,1
862,Pclass,1
862,Name,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)"
862,Sex,female
862,Age,48.0
862,SibSp,0.0
862,Parch,0.0
862,Ticket,17466
862,Fare,25.9292
862,Cabin,D17
862,Embarked,S
863,Unnamed: 0,424
863,PassengerId,864
863,Survived,0
863,Pclass,3
863,Name,"Sage, Miss. Dorothy Edith ""Dolly"""
863,Sex,female
863,SibSp,8.0
863,Parch,2.0
863,Ticket,CA. 2343
863,Fare,69.55
863,Embarked,S
864,Unnamed: 0,425
864,PassengerId,865
864,Survived,0
864,Pclass,2
864,Name,"Gill, Mr. John William"
864,Sex,male
864,Age,24.0
864,SibSp,0.0
864,Parch,0.0
864,Ticket,233866
864,Fare,13.0
864,Embarked,S
865,Unnamed: 0,426
865,PassengerId,866
865,Survived,1
865,Pclass,2
865,Name,"Bystrom, Mrs. (Karolina)"
865,Sex,female
865,Age,42.0
865,SibSp,0.0
865,Parch,0.0
865,Ticket,236852
865,Fare,13.0
865,Embarked,S
866,Unnamed: 0,427
866,PassengerId,867
866,Survived,1
866,Pclass,2
866,Name,"Duran y More, Miss. Asuncion"
866,Sex,female
866,Age,27.0
866,SibSp,1.0
866,Parch,0.0
866,Ticket,SC/PARIS 2149
866,Fare,13.8583
866,Embarked,C
867,Unnamed: 0,428
867,PassengerId,868
867,Survived,0
867,Pclass,1
867,Name,"Roebling, Mr. Washington Augustus II"
867,Sex,male
867,Age,31.0
867,SibSp,0.0
867,Parch,0.0
867,Ticket,PC 17590
867,Fare,50.4958
867,Cabin,A24
867,Embarked,S
868,Unnamed: 0,429
868,PassengerId,869
868,Survived,0
868,Pclass,3
868,Name,"van Melkebeke, Mr. Philemon"
868,Sex,male
868,SibSp,0.0
868,Parch,0.0
868,Ticket,345777
868,Fare,9.5
868,Embarked,S
869,Unnamed: 0,430
869,PassengerId,870
869,Survived,1
869,Pclass,3
869,Name,"Johnson, Master. Harold Theodor"
869,Sex,male
869,Age,4.0
869,SibSp,1.0
869,Parch,1.0
869,Ticket,347742
869,Fare,11.1333
869,Embarked,S
870,Unnamed: 0,431
870,PassengerId,871
870,Survived,0
870,Pclass,3
870,Name,"Balkic, Mr. Cerin"
870,Sex,male
870,Age,26.0
870,SibSp,0.0
870,Parch,0.0
870,Ticket,349248
870,Fare,7.8958
870,Embarked,S
871,Unnamed: 0,432
871,PassengerId,872
871,Survived,1
871,Pclass,1
871,Name,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)"
871,Sex,female
871,Age,47.0
871,SibSp,1.0
871,Parch,1.0
871,Ticket,11751
871,Fare,52.5542
871,Cabin,D35
871,Embarked,S
872,Unnamed: 0,433
872,PassengerId,873
872,Survived,0
872,Pclass,1
872,Name,"Carlsson, Mr. Frans Olof"
872,Sex,male
872,Age,33.0
872,SibSp,0.0
872,Parch,0.0
872,Ticket,695
872,Fare,5.0
872,Cabin,B51 B53 B55
872,Embarked,S
873,Unnamed: 0,434
873,PassengerId,874
873,Survived,0
873,Pclass,3
873,Name,"Vander Cruyssen, Mr. Victor"
873,Sex,male
873,Age,47.0
873,SibSp,0.0
873,Parch,0.0
873,Ticket,345765
873,Fare,9.0
873,Embarked,S
874,Unnamed: 0,435
874,PassengerId,875
874,Survived,1
874,Pclass,2
874,Name,"Abelson, Mrs. Samuel (Hannah Wizosky)"
874,Sex,female
874,Age,28.0
874,SibSp,1.0
874,Parch,0.0
874,Ticket,P/PP 3381
874,Fare,24.0
874,Embarked,C
875,Unnamed: 0,436
875,PassengerId,876
875,Survived,1
875,Pclass,3
875,Name,"Najib, Miss. Adele Kiamie ""Jane"""
875,Sex,female
875,Age,15.0
875,SibSp,0.0
875,Parch,0.0
875,Ticket,2667
875,Fare,7.225
875,Embarked,C
876,Unnamed: 0,437
876,PassengerId,877
876,Survived,0
876,Pclass,3
876,Name,"Gustafsson, Mr. Alfred Ossian"
876,Sex,male
876,Age,20.0
876,SibSp,0.0
876,Parch,0.0
876,Ticket,7534
876,Fare,9.8458
876,Embarked,S
877,Unnamed: 0,438
877,PassengerId,878
877,Survived,0
877,Pclass,3
877,Name,"Petroff, Mr. Nedelio"
877,Sex,male
877,Age,19.0
877,SibSp,0.0
877,Parch,0.0
877,Ticket,349212
877,Fare,7.8958
877,Embarked,S
878,Unnamed: 0,439
